session 13||677d1159-6925-4252-aec4-5519c5ca3a87||9321931;9321931;9321931;9321931;9321931;9321931;9321931;9321931;9321931;9321931;9321931;9321931;9321931;9144565;||['3571048', '9321931']||['9321931']||1||2015-02-04 07:28:51||2015-03-20 18:43:39||2015-03-24 10:17:33||['2015-02-22 20:03:40']||0.0||315234.0
session 14||677d1159-6925-4252-aec4-5519c5ca3a87||9144565;9144565;9144565;9144565;9144565;9144565;9144565;9144565;9144565;9144565;||['3571048', '9321931']||[]||0||2015-02-04 07:28:51||2015-03-24 10:36:27||2015-03-24 10:36:27||['2015-03-24 14:33:33', '2015-02-22 20:03:40']||1134.0||0
session 1||677e916f-f6e0-48de-8939-a183c1ccf522||4007597;4007597;4007597;4007597;4007597;4007597;4007597;4007597;4007597;4007597;4007597;4007597;||['4007597']||['4007597']||1||2015-03-22 10:32:32||2015-03-22 10:32:32||2015-03-22 10:32:32||['2015-03-22 10:37:44']||0.0||0
session 1||6792951a-4240-4907-adb2-c46e621b0575||4152181;4152181;4152181;4152181;4152181;4152181;4152181;4152181;4152181;4152181;4152181;4152181;||['4152181']||['4152181']||1||2015-02-14 13:28:05||2015-02-14 13:28:05||2015-02-14 13:28:05||['2015-02-14 13:31:51']||0.0||0
session 1||67f1b231-1af3-4b6d-856e-41bfa736dbb6||4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;4200576;||['2755023']||[]||0||2015-02-20 19:14:49||2015-02-20 19:16:58||2015-03-26 14:03:27||['2015-02-27 19:53:50']||129.0||2918789.0
session 2||67f1b231-1af3-4b6d-856e-41bfa736dbb6||3096561;3096561;3096561;3096561;3096561;3096561;3096561;3096561;3096561;3096561;3096561;3096561;6092304;6092304;6092304;6092304;6092304;6092304;6092304;6092304;6092304;6092304;6092304;6092304;6092304;||['2755023']||[]||0||2015-02-20 19:14:49||2015-03-26 14:09:15||2015-03-26 14:09:15||['2015-02-27 19:53:50']||348.0||0
session 1||6833faf0-8020-4d3b-a114-04384e64d093||8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;8501350;||['8501350']||['8501350']||1||2015-02-13 22:13:25||2015-02-13 22:31:37||2015-02-13 22:31:37||['2015-02-13 22:39:51']||1092.0||0
session 1||68a71c41-f739-4239-9636-0816e639941c||7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;2948342;2948342;2948342;2948342;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;2909154;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;1065714;1065714;1065714;1065714;1065714;1065714;1065714;1065714;1065714;1065714;1065714;1065714;1065714;||['7420391']||['7420391']||1||2015-02-26 21:58:35||2015-02-26 22:16:21||2015-02-27 21:09:37||[]||1066.0||82396.0
session 2||68a71c41-f739-4239-9636-0816e639941c||1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;||['7420391']||[]||0||2015-02-26 21:58:35||2015-02-27 21:09:37||2015-02-28 13:36:38||[]||0.0||59221.0
session 3||68a71c41-f739-4239-9636-0816e639941c||1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;1062731;3451663;||['7420391']||[]||0||2015-02-26 21:58:35||2015-02-28 13:36:39||2015-03-20 20:17:06||[]||1.0||1752027.0
session 4||68a71c41-f739-4239-9636-0816e639941c||3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;3451663;7420391;||['7420391']||['7420391']||1||2015-02-26 21:58:35||2015-03-20 20:17:07||2015-03-22 20:31:05||[]||1.0||173638.0
session 5||68a71c41-f739-4239-9636-0816e639941c||7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;7420391;2948342;||['7420391']||['7420391']||1||2015-02-26 21:58:35||2015-03-22 20:32:12||2015-03-29 19:31:58||['2015-03-22 20:37:38']||67.0||601186.0
session 6||68a71c41-f739-4239-9636-0816e639941c||2948342;2948342;2948342;2948342;2948342;2948342;2948342;||['7420391']||[]||0||2015-02-26 21:58:35||2015-03-29 19:31:58||2015-03-29 19:31:58||['2015-03-22 20:37:38']||0.0||0
session 1||68ad965f-170f-4eff-bcf7-5877be755213||8615552;8615552;8615552;8615552;8615552;8613626;8613626;8613626;8613626;8613626;8613626;8613626;8613626;8613626;8613626;8613626;8613626;8613626;8613626;8613561;8613561;8613561;8613561;8613561;8613561;8613561;8613561;8613561;8613561;8613561;8613561;8613561;8613626;8613626;8613626;8613626;8613626;8613626;8613626;8615727;8615727;8615727;8615727;8615727;8615727;||['8613561', '8613626', '8615552']||['8613561', '8613626', '8615552']||3||2015-03-08 20:06:39||2015-03-08 20:11:59||2015-03-08 20:11:59||['2015-03-08 20:21:50', '2015-03-08 20:21:50', '2015-03-08 20:21:50']||320.0||0
session 1||68ce20ab-a6a0-4789-9038-644f20e712f4||9107124;9107124;9107124;9107124;9107124;||['9107124']||['9107124']||1||2015-02-17 09:38:57||2015-02-17 09:38:57||2015-02-17 12:18:20||[]||0.0||9563.0
session 2||68ce20ab-a6a0-4789-9038-644f20e712f4||9107124;9107124;9107124;9107124;9107124;1718463;||['9107124']||['9107124']||1||2015-02-17 09:38:57||2015-02-17 12:18:20||2015-02-23 11:22:59||['2015-02-17 12:22:28']||0.0||515079.0
session 3||68ce20ab-a6a0-4789-9038-644f20e712f4||1718463;1718463;1718463;1718463;1718463;1875124;1875124;1875124;1875124;1875124;1875124;1875124;1456787;1456787;1456787;1456787;1456787;7420023;||['9107124']||[]||0||2015-02-17 09:38:57||2015-02-23 11:25:24||2015-02-23 12:16:27||['2015-02-17 12:22:28']||145.0||3063.0
session 4||68ce20ab-a6a0-4789-9038-644f20e712f4||7420023;7420023;7420023;7420023;7420023;7420023;7420023;7420023;7420023;7420023;7420023;7420023;7420023;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;7420274;||['9107124']||[]||0||2015-02-17 09:38:57||2015-02-23 12:21:42||2015-02-23 12:21:42||['2015-02-17 12:22:28']||315.0||0
session 1||68d2cb88-ee0a-4978-9673-ff55d3bec18e||4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;4500324;||['4500324']||['4500324']||1||2015-02-02 19:44:53||2015-02-02 19:49:50||2015-02-02 20:24:41||['2015-02-02 19:53:53']||297.0||2091.0
session 2||68d2cb88-ee0a-4978-9673-ff55d3bec18e||2440747;2440747;2440747;2440747;2440747;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;||['4500324']||[]||0||2015-02-02 19:44:53||2015-02-02 20:34:32||2015-02-02 20:34:32||['2015-02-02 19:53:53']||591.0||0
session 1||68e96353-96ef-43a9-872b-ddb3f7b950d6||1623417;1623417;1623417;1623417;1623417;1623417;1623417;3460472;1623417;1623417;1623417;1623417;1623417;1623417;1623417;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1433975;1709221;1709221;1709221;1709221;1709221;1709221;1709221;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;9098422;3228281;3228281;2909941;2870788;2870788;8501075;8501075;8501075;8501075;8501075;8501075;8501075;8501075;8501075;8501075;8501075;8501075;8501075;8501075;8501075;8505590;8505590;8505590;8505590;8505590;8505590;8505590;8505590;8505590;8505590;8505590;8505590;8505590;8505590;8505590;||['1433975', '1709221', '3228281', '8505590', '9098422']||['1433975', '1709221', '3228281', '8505590', '9098422']||5||2015-03-08 16:23:19||2015-03-08 16:55:10||2015-03-08 16:55:10||['2015-03-08 18:04:56', '2015-03-08 18:04:56', '2015-03-08 18:04:56', '2015-03-08 18:04:56', '2015-03-08 18:04:56']||1911.0||0
session 1||6907b009-3bad-4026-ac3e-171526b8e125||3393082;3393082;3393082;3393082;3393082;||['4231473']||[]||0||2015-03-02 15:16:14||2015-03-02 15:16:14||2015-03-04 15:12:42||[]||0.0||172588.0
session 2||6907b009-3bad-4026-ac3e-171526b8e125||3399426;2143941;2143941;2143941;2143941;2143941;2143941;2143941;2143941;2143941;2143941;2143941;2143941;2143941;6083667;6083667;6083667;6081023;6081023;6081023;6081023;6081023;6081023;6081023;6081023;6081023;6081023;6081023;6081023;6081023;3140228;||['4231473']||[]||0||2015-03-02 15:16:14||2015-03-04 15:43:04||2015-03-07 00:30:57||[]||1822.0||204473.0
session 3||6907b009-3bad-4026-ac3e-171526b8e125||3140228;2399128;2399128;2399128;2399128;2399128;2399128;2399128;3337859;3337859;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;9020373;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;1708473;9014097;9014097;9014097;9014097;9014097;9014097;9014097;9014097;9014097;9014097;9014097;9014097;9014097;9146635;9146635;9146635;9146635;9146635;9146635;9146635;4237233;4237233;4237233;4237233;4237233;4237233;4237233;4237233;4237233;4237233;4237233;4237233;1526765;1526765;1526765;1526765;1526765;1526765;1526765;1526765;1526765;1526765;1526765;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;4234920;4234920;4234920;4234920;4234920;4234920;4234920;4234920;4234920;4234920;4234920;4234920;4234920;4234920;4234889;4234889;4234889;4234889;4234889;4234889;4234889;4234889;4234889;4234889;4234889;4234889;4234889;2283265;2283265;2283265;2283265;2283265;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;4234906;2283265;2283265;2283265;2283265;2283265;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;9107083;4231473;||['4231473']||['4231473']||1||2015-03-02 15:16:14||2015-03-07 01:55:46||2015-03-07 09:58:11||[]||5089.0||28945.0
session 4||6907b009-3bad-4026-ac3e-171526b8e125||4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;4231473;2466903;2466903;1201420;||['4231473']||['4231473']||1||2015-03-02 15:16:14||2015-03-07 10:02:43||2015-03-23 13:02:20||['2015-03-07 10:11:21']||272.0||1393177.0
session 5||6907b009-3bad-4026-ac3e-171526b8e125||1201420;1201420;1201420;1201420;1201420;1201420;1201420;1201420;1201420;1201420;1201420;1201420;1201420;7203226;||['4231473']||[]||0||2015-03-02 15:16:14||2015-03-23 13:02:20||2015-03-27 13:42:16||['2015-03-07 10:11:21']||0.0||347996.0
session 6||6907b009-3bad-4026-ac3e-171526b8e125||7203226;7203226;7203226;7203226;7203226;7203226;7203226;7203226;7203226;6091422;6091422;6091422;6091422;6091422;6091422;6091422;6091422;6091422;6091422;6091422;6091422;6091422;6091422;6091422;||['4231473']||[]||0||2015-03-02 15:16:14||2015-03-27 13:44:59||2015-03-27 13:44:59||['2015-03-07 10:11:21']||163.0||0
session 1||6a2c8550-8872-42b0-8b75-fa1ac17b9b20||4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;||['4810447']||[]||0||2015-03-12 17:44:43||2015-03-12 17:45:22||2015-03-12 19:13:41||[]||39.0||5299.0
session 2||6a2c8550-8872-42b0-8b75-fa1ac17b9b20||4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;4802077;2453277;2453277;2453277;2453277;2453277;2453277;2453277;2453277;2453277;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;4810447;||['4810447']||['4810447']||1||2015-03-12 17:44:43||2015-03-12 19:30:15||2015-03-12 19:30:15||['2015-03-12 19:31:56']||994.0||0
session 1||6a58c916-fa55-4a03-8b8b-94fa924e05ac||1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1477326;1477326;1477326;1477326;1477326;1477326;1477326;1477326;1477326;1477326;1477326;1477326;||['1474958', '1474958', '3566321']||['1474958', '1474958']||2||2015-03-16 17:45:39||2015-03-16 17:46:13||2015-03-25 16:22:12||['2015-03-04 17:20:09']||34.0||772559.0
session 2||6a58c916-fa55-4a03-8b8b-94fa924e05ac||1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;1474958;||['1474958', '1474958', '3566321']||['1474958', '1474958']||2||2015-03-16 17:45:39||2015-03-25 16:22:12||2015-03-25 16:22:12||['2015-03-25 16:23:11', '2015-03-25 18:35:53', '2015-03-04 17:20:09']||0.0||0
session 1||6a6586da-9909-46c0-946d-fc0b6154af54||4872076;4872076;4872076;4872076;4872076;4872076;4872076;4872076;4872076;4872076;4872076;4872076;4872076;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;||['2681623', '4820011']||['2681623']||1||2015-02-21 20:56:31||2015-02-21 21:16:38||2015-02-21 23:11:03||[]||1207.0||6865.0
session 2||6a6586da-9909-46c0-946d-fc0b6154af54||2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;1082034;1082034;1082034;1082034;1082034;1082034;1082034;1082034;1082034;1082034;1082034;1082034;1082034;4872478;4872478;4872478;4872478;4872478;4872478;4872478;4872478;4872478;4872478;4872478;4872478;4872478;4870092;4870092;4870092;4870092;4870092;4870092;4870092;4870092;4870092;4870092;4870092;4870092;4870092;4870085;4870085;4870085;4870085;4870085;4870085;4870085;4870085;4870085;4870085;4870085;4870085;4870085;2492197;2492197;2492197;2492197;2492197;2492197;2492197;2492197;2492197;2492197;2492197;2492197;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2676913;||['2681623', '4820011']||['2681623']||1||2015-02-21 20:56:31||2015-02-22 00:02:33||2015-02-22 18:34:08||[]||3090.0||66695.0
session 3||6a6586da-9909-46c0-946d-fc0b6154af54||2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2676913;2037806;2037806;2037806;2037806;2037806;2037806;2037806;2037806;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;4820011;||['2681623', '4820011']||['2681623', '4820011']||2||2015-02-21 20:56:31||2015-02-22 18:40:17||2015-02-22 20:29:11||[]||369.0||6534.0
session 4||6a6586da-9909-46c0-946d-fc0b6154af54||4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;4820011;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;2681623;6173670;||['2681623', '4820011']||['2681623', '4820011']||2||2015-02-21 20:56:31||2015-02-22 20:43:19||2015-02-23 22:24:15||['2015-02-22 21:33:46', '2015-02-22 21:33:46']||848.0||92456.0
session 5||6a6586da-9909-46c0-946d-fc0b6154af54||6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173670;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;1679193;1679193;1679193;1679193;1679193;1423057;1423057;1423057;1423057;1423057;8337160;8337160;8337160;8337160;8337160;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8337160;8337160;8337160;8337160;8337160;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8331238;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;8333724;6173687;||['2681623', '4820011']||[]||0||2015-02-21 20:56:31||2015-02-23 22:39:44||2015-03-21 19:48:24||['2015-02-22 21:33:46', '2015-02-22 21:33:46']||929.0||2236120.0
session 6||6a6586da-9909-46c0-946d-fc0b6154af54||6173687;6173687;6173687;6173687;6173687;6173687;6173687;6173687;6173687;6173687;6173687;6173687;6173687;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;6173694;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;9047882;||['2681623', '4820011']||[]||0||2015-02-21 20:56:31||2015-03-21 20:05:28||2015-03-21 20:05:28||['2015-02-22 21:33:46', '2015-02-22 21:33:46']||1024.0||0
session 1||6a819953-b511-48ac-969e-32ae705d5ded||2462457;2462457;2462457;2462457;2462457;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754231;8754231;8754231;8754231;8754231;8754231;8754231;8754231;8754231;8754231;8754231;8754231;8754231;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;||['8754468']||['8754468']||1||2015-03-21 12:50:00||2015-03-21 13:25:53||2015-03-21 14:33:27||['2015-03-21 13:29:19']||2153.0||4054.0
session 2||6a819953-b511-48ac-969e-32ae705d5ded||8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;8754468;||['8754468']||['8754468']||1||2015-03-21 12:50:00||2015-03-21 14:33:27||2015-03-21 14:33:27||['2015-03-21 13:29:19']||0.0||0
session 1||6a82344b-9532-4019-b869-0cae98767397||2469151;2469151;2469151;2469151;2469151;2469151;2469151;||['2684840']||[]||0||2015-03-15 20:47:02||2015-03-15 20:47:02||2015-03-15 21:18:59||[]||0.0||1917.0
session 2||6a82344b-9532-4019-b869-0cae98767397||2640547;2640547;2640547;2640547;2640547;2640547;2640547;2640547;2640547;2640547;2640547;2640547;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2379887;2379887;2379887;2379887;2379887;2379887;2379887;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;2684840;||['2684840']||['2684840']||1||2015-03-15 20:47:02||2015-03-15 21:29:05||2015-03-15 21:29:05||['2015-03-15 21:41:16']||606.0||0
session 1||6a946976-83da-485e-b201-8d0543542225||1378140;1378140;1378140;1378140;1378140;1378140;1378140;1378140;1378140;1378140;1378140;1378140;||['1378140']||['1378140']||1||2015-02-19 16:55:13||2015-02-19 16:55:14||2015-02-19 16:55:14||['2015-02-19 17:15:49']||1.0||0
session 1||6ae438d3-284e-486e-ad24-c9843eec1d9e||1911239;1911239;1911239;1911239;1911239;8423847;8423847;8423847;8423847;8423847;8423847;8423847;8423847;8423847;8423847;8423847;8423847;8423847;||['1911239', '2813824']||['1911239']||1||2015-03-05 16:32:55||2015-03-05 16:46:45||2015-03-05 16:46:45||['2015-03-05 16:53:03', '2015-03-09 18:22:21']||830.0||0
session 1||6aeeb208-2f60-4c44-908a-fde8bced5145||2899697;8283434;8283434;8283434;8283434;8283434;8283434;8283434;8283434;8283434;8283434;8283434;8283434;||['2899697', '8283434']||['2899697', '8283434']||2||2015-03-17 16:34:08||2015-03-17 16:35:11||2015-03-17 16:35:11||['2015-03-17 16:40:10', '2015-03-17 16:40:10']||63.0||0
session 1||6aefe72e-3ab3-4199-9647-9f68dd040b98||2440747;2440747;2440747;2440747;2440747;2440747;2440747;2440747;2440747;2440747;2440747;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;4500434;||['4500434', '4500434']||['4500434', '4500434']||2||2015-03-29 12:24:24||2015-03-29 12:32:03||2015-03-29 12:32:03||['2015-03-29 12:30:52', '2015-03-29 12:33:28']||459.0||0
session 1||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;||['1083208', '6438504']||[]||0||2015-03-01 17:55:14||2015-03-01 17:55:14||2015-03-01 19:46:29||['2015-02-24 11:57:22']||0.0||6675.0
session 2||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;9274349;3556324;||['1083208', '6438504']||[]||0||2015-03-01 17:55:14||2015-03-01 19:48:26||2015-03-06 18:05:15||['2015-02-24 11:57:22']||117.0||425809.0
session 3||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||3556324;3556324;3556324;3556324;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;4871699;4871699;4871699;4871699;4871699;4871699;4871699;4871699;4871699;4871699;4871699;4871699;4871699;2677606;||['1083208', '6438504']||['6438504']||1||2015-03-01 17:55:14||2015-03-06 18:23:33||2015-03-06 20:20:51||['2015-02-24 11:57:22']||1098.0||7038.0
session 4||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||2677606;2677606;2677606;2677606;2677606;2677606;2677606;2677606;2677606;2677606;2677606;2677606;2677606;1529133;||['1083208', '6438504']||[]||0||2015-03-01 17:55:14||2015-03-06 20:20:51||2015-03-10 15:15:28||['2015-02-24 11:57:22']||0.0||327277.0
session 5||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;3564268;||['1083208', '6438504']||[]||0||2015-03-01 17:55:14||2015-03-10 15:15:28||2015-03-12 07:48:01||['2015-02-24 11:57:22']||0.0||145953.0
session 6||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||3564268;3564268;3564268;8405717;||['1083208', '6438504']||[]||0||2015-03-01 17:55:14||2015-03-12 07:48:01||2015-03-18 15:30:02||['2015-02-24 11:57:22']||0.0||546121.0
session 7||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||8405717;8405717;8405717;8405717;8405717;8405717;8405717;8405717;8405717;8405717;8405717;8405717;8405717;1470794;||['1083208', '6438504']||[]||0||2015-03-01 17:55:14||2015-03-18 15:30:02||2015-03-21 17:28:45||['2015-02-24 11:57:22']||0.0||266323.0
session 8||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||1470794;1470794;3385595;3385595;3385595;2385888;2385888;2385888;2385888;2385888;2446992;2446992;2446992;2446992;2446992;2385417;2385417;2385417;2385417;2385417;3098882;2446992;2446992;2446992;2446992;2446992;2385417;2385417;2385417;2385417;2385417;3098882;1529133;||['1083208', '6438504']||[]||0||2015-03-01 17:55:14||2015-03-21 17:56:31||2015-03-23 21:35:28||['2015-02-24 11:57:22']||1666.0||185937.0
session 9||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;3569304;3556324;3556324;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;6438504;1663910;1663910;1663910;1663910;1663910;1663910;1663910;1663910;1663910;1663910;1663910;1663910;1663910;3556324;||['1083208', '6438504']||['6438504']||1||2015-03-01 17:55:14||2015-03-23 21:42:30||2015-03-24 13:49:54||['2015-02-24 11:57:22']||422.0||58044.0
session 10||6b01b0b3-b74d-49a1-82e2-c17a3e7840bb||3556324;3556324;3569304;3556324;3556324;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;1529133;2441124;2441124;2441124;2441124;2441124;2441124;2441124;2441124;6438504;||['1083208', '6438504']||['6438504']||1||2015-03-01 17:55:14||2015-03-24 14:16:29||2015-03-24 15:40:49||['2015-02-24 11:57:22']||1595.0||5060.0
